_id,acceleration,body_color,body_status,body_type,brand,engine,fuel_consumption,fuel_type,inside_color,mileage,model,price,url,volume,year
62c0202c5ac6166d04f274f5,13.4,سفید,بدون رنگ,pickup,pride,4 سیلندر یورو4 بهینه (M13) ,6.6,بنزینی,مشکی,0,151,183000000,https://bama.ir/car/detail-3q5srq3h-pride-151-se-1401,1.3,2022
62c0202c5ac6166d04f274f6,11.5,سفید,بدون رنگ,hatchback,renault,4 سیلندر ,8.3,بنزینی,مشکی,110000,sandero,485000000,https://bama.ir/car/detail-74odfj2u-renault-sandero-at-1396,1.6,2017
62c0202c5ac6166d04f274f7,11.8,طوسی,بدون رنگ,crossover,hyundai,4 سیلندر ,8.3,بنزینی,مشکی,69000,tucsonix35,1874000000,https://bama.ir/car/detail-6q4sia2-hyundai-tucsonix35-2.0l4wd-2017,2,2017
62c0202c5ac6166d04f274f8,11.6,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.4,بنزینی,طوسی,76000,206ir,230000000,https://bama.ir/car/detail-xm1q256u-peugeot-206ir-type5-1392,1.6,2013
62c0202c5ac6166d04f274f9,null,سفید,بدون رنگ,crossover,jac,4 سیلندر توربوشارژ TGDi ,null,بنزینی,مشکی,0,s5,1070000000,https://bama.ir/car/detail-eszcygx-jac-s5-at1500-1401,1.5,2022
62c0202c5ac6166d04f274fa,11.5,خاکستری,بدون رنگ,crossover,nissan,4 سیلندر ,6,بنزینی,مشکی,66000,juke,1300000000,https://bama.ir/car/detail-ccycmbxv-nissan-juke-platinum-2017,1.6,2017
62c0202c5ac6166d04f274fb,10.2,مشکی,بدون رنگ,crossover,chery,4 سیلندر توربوشارژ ,6.7,بنزینی,قهوه ای,1200,tiggo7,1070000000,https://bama.ir/car/detail-wsj8via-chery-tiggo7-ie-1400,1.5,2021
62c0202c5ac6166d04f274fc,11,سفید صدفی,بدون رنگ,crossover,toyota,4 سیلندر با موتور الکتریکی ,3.9,هیبریدی,آبی,54800,chrhybrid,2250000000,https://bama.ir/car/detail-7aqfgvig-toyota-chrhybrid-2017,1.8,2017
62c0202c5ac6166d04f274fd,null,مشکی,بدون رنگ,passenger_car,mercedesbenz,None,null,بنزینی,مشکی,140000,sclass,3600000000,https://bama.ir/car/detail-6tpbj2kn-mercedesbenz-sclass-s350-2008,null,2008
62c0202c5ac6166d04f274fe,13,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,مشکی,8500,manual,202000000,https://bama.ir/car/detail-f2pmoc9v-quick-manual-1400,1.5,2021
62c0202c5ac6166d04f274ff,10.8,سفید,بدون رنگ,crossover,jac,4 سیلندر توربوشارژ ,7.7,بنزینی,مشکی,59000,s5,720000000,https://bama.ir/car/detail-utwaw4mg-jac-s5-mt2000-1396,2,2017
62c0202c5ac6166d04f27500,11,خاکستری,بدون رنگ,passenger_car,peugeot,4 سیلندر XU7 ,9.1,بنزینی,کرم,0,pars,314000000,https://bama.ir/car/detail-sp4n9j63-peugeot-pars-mt-1400,1.8,2021
62c0202c5ac6166d04f27501,13.2,خاکستری,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.5,بنزینی,کرم,null,pars,337000000,https://bama.ir/car/detail-79skba65-peugeot-pars-lx-1399,1.6,2020
62c0202c5ac6166d04f27502,12.9,خاکستری,بدون رنگ,hatchback,hyundai,4 سیلندر ,6,بنزینی,مشکی,84000,i20,675000000,https://bama.ir/car/detail-rxgmkcnu-hyundai-i20-2015,1.4,2015
62c0202c5ac6166d04f27503,13.1,سفید,بدون رنگ,passenger_car,samand,4 سیلندر XU7 ,8.3,بنزینی,کرم,45000,lx,250000000,https://bama.ir/car/detail-yuzdbv1t-samand-lx-basic-1398,1.8,2019
62c0202c5ac6166d04f27504,null,سفید,بدون رنگ,crossover,mvm,None,null,بنزینی,مارون,0,x22,460000000,https://bama.ir/car/detail-t8amtes8-mvm-x22-mtsportluxury-1401,null,2022
62c0202c5ac6166d04f27505,10.5,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,مشکی,140000,ceratoir,799000000,https://bama.ir/car/detail-9r7noa3y-kia-ceratoir-2000optional-1396,2,2017
62c0202c5ac6166d04f27506,7.4,قهوه ای,بدون رنگ,passenger_car,mercedesbenz,4 سیلندر توربوشارژ ,6.1,بنزینی,قهوه ای,95000,eclass,4450000000,https://bama.ir/car/detail-ypf3b35j-mercedesbenz-eclass-e250-2015,2,2015
62c0202d5ac6166d04f27507,12.6,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,7.1,بنزینی,مشکی,0,207,637000000,https://bama.ir/car/detail-p7idyrrt-peugeot-207-automaticpanorama-1400,1.6,2021
62c0202d5ac6166d04f27508,12.6,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.3,بنزینی,مشکی,57000,207sd,435000000,https://bama.ir/car/detail-s6etsb5q-peugeot-207sd-at-1397,1.6,2018
62c0202d5ac6166d04f27509,9.3,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,مشکی,39000,sonatahybrid,1900000000,https://bama.ir/car/detail-27iu76xv-hyundai-sonatahybrid-glsplus-2017,2,2017
62c0202d5ac6166d04f2750a,10.1,مشکی,بدون رنگ,passenger_car,chery,4 سیلندر توربوشارژ ,6.9,بنزینی,مشکی,0,arrizo5t,760000000,https://bama.ir/car/detail-oc2jvmnp-chery-arrizo5t-ie-1401,1.5,2022
62c0202d5ac6166d04f2750b,10.2,مشکی,گلگیر رنگ,passenger_car,renault,4 سیلندر ,6.8,بنزینی,طوسی,111000,parstondar,345000000,https://bama.ir/car/detail-cuvfjhkz-renault-parstondar-1396,1.6,2017
62c0202d5ac6166d04f2750c,null,نقره ای,کاپوت رنگ,passenger_car,pride,None,null,بنزینی,طوسی,210000,sedan,88000000,https://bama.ir/car/detail-endzwsx-pride-sedan-1388,null,2009
62c0202d5ac6166d04f2750d,null,مشکی,بدون رنگ,suv,fownix,None,null,بنزینی,مشکی,0,tiggo7pro,1245000005,https://bama.ir/car/detail-za77wryo-fownix-tiggo7pro-excellent-1401,null,2022
62c0202d5ac6166d04f2750e,null,مشکی,بدون رنگ,crossover,mvm,3 سیلندر توربوشارژ ,null,بنزینی,موکا,0,x22pro,641000000,https://bama.ir/car/detail-r1axi34-mvm-x22pro-ie-1401,1,2022
62c0202d5ac6166d04f2750f,8.2,سفید,بدون رنگ,crossover,peugeot,4 سیلندر توربوشارژ EP6 ,6.7,بنزینی,مشکی,30000,2008,1090000000,https://bama.ir/car/detail-mswsx9sy-peugeot-2008-1397,1.6,2018
62c0202d5ac6166d04f27510,10.5,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,مشکی,30000,ceratoir,975000000,https://bama.ir/car/detail-bw4t2tj8-kia-ceratoir-2000optional-1397,2,2018
62c0202d5ac6166d04f27511,8.9,سفید,بدون رنگ,crossover,fownix,4 سیلندر توربوشارژ (4J16) ,7,بنزینی,مشکی,0,tiggo8pro,1794000000,https://bama.ir/car/detail-fhcexv15-fownix-tiggo8pro-premium-1401,1.6,2022
62c0202d5ac6166d04f27512,12,مشکی,بدون رنگ,passenger_car,runna,4 سیلندر TU5 یورو5 ,6.9,بنزینی,مشکی,11000,plus,292000000,https://bama.ir/car/detail-d2hn8f4c-runna-plus-1400,1.6,2021
62c0202d5ac6166d04f27513,11.7,سفید,بدون رنگ,passenger_car,renault,4 سیلندر ,8.3,بنزینی,طوسی,110000,tondar90,355000000,https://bama.ir/car/detail-ueixqb8q-renault-tondar90-at-1394,1.6,2015
62c0202d5ac6166d04f27514,11.7,مشکی,بدون رنگ,crossover,jac,4 سیلندر توربوشارژ ,7.7,بنزینی,مشکی,96000,s5,700000000,https://bama.ir/car/detail-62ktrwp-jac-s5-at2000-1396,2,2017
62c0202d5ac6166d04f27515,8.9,نوک مدادی,بدون رنگ,crossover,fownix,4 سیلندر توربوشارژ (4J16) ,7,بنزینی,مشکی,0,tiggo8pro,1794000000,https://bama.ir/car/detail-e4ezcavg-fownix-tiggo8pro-premium-1401,1.6,2022
62c0202d5ac6166d04f27516,14.1,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,مشکی,60000,206ir,253000000,https://bama.ir/car/detail-hzs8mecz-peugeot-206ir-type2-1397,1.4,2018
62c0202d5ac6166d04f27517,6.2,بژ,بدون رنگ,passenger_car,bmw,4 سیلندر توربوشارژ ,5.9,بنزینی,موکا,5000,5seriessedan,6500000000,https://bama.ir/car/detail-2as82jfx-bmw-5seriessedan-530i-2018,2,2018
62c0202d5ac6166d04f27518,null,قرمز,بدون رنگ,crossover,mvm,3 سیلندر توربوشارژ ,null,بنزینی,موکا,0,x22pro,641000000,https://bama.ir/car/detail-taj13mb-mvm-x22pro-ie-1401,1,2022
62c0202d5ac6166d04f27519,11,مشکی,بدون رنگ,suv,toyota,6 سیلندر ,13.4,بنزینی,شتری,60000,landcruiser4door,7800000000,https://bama.ir/car/detail-5wzb6gf7-toyota-landcruiser4door-v64000cc-2013,4,2013
62c0202d5ac6166d04f2751a,11.4,مشکی,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,null,206sd,323000000,https://bama.ir/car/detail-ouzviour-peugeot-206sd-v8-1399,1.6,2020
62c0202d5ac6166d04f2751b,5.2,سفید,دو لکه رنگ,passenger_car,mercedesbenz,8 سیلندر تویین توربوشارژ ,9,بنزینی,موکا,100000,clsclass,4500000000,https://bama.ir/car/detail-u6dyixy-mercedesbenz-clsclass-cls500-2012,4.7,2012
62c0202d5ac6166d04f2751c,null,مشکی,بدون رنگ,suv,fownix,None,null,بنزینی,مارون,0,tiggo7pro,1254000000,https://bama.ir/car/detail-bjm2kv9-fownix-tiggo7pro-excellent-1401,null,2022
62c0202d5ac6166d04f2751d,13,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,مشکی,0,manual,211000000,https://bama.ir/car/detail-3s6odz9y-quick-manual-1401,1.5,2022
62c0202d5ac6166d04f2751e,6.4,سفید,بدون رنگ,crossover,bmw,4 سیلندر توربوشارژ (N20B20) ,7.4,بنزینی,موکا,49000,x4,4300000000,https://bama.ir/car/detail-3tuxec9d-bmw-x4-28-2015,2,2015
62c0202d5ac6166d04f2751f,13.4,سفید,بدون رنگ,passenger_car,pride,4 سیلندر یورو4 بهینه (M13) ,6.4,بنزینی,طوسی,97000,131,135000000,https://bama.ir/car/detail-7n6by7fw-pride-131-se-1396,1.3,2017
62c0202d5ac6166d04f27520,9.6,سفید,بدون رنگ,passenger_car,nissan,6 سیلندر ,10.7,بنزینی,کرم,140000,maximair,960000000,https://bama.ir/car/detail-a2w7mrqi-nissan-maximair-at-1390,3,2011
62c0202d5ac6166d04f27521,7.7,سفید,بدون رنگ,passenger_car,mercedesbenz,4 سیلندر توربوشارژ ,6.7,بنزینی,مارون,22300,eclass,6500000000,https://bama.ir/car/detail-8qi4gih7-mercedesbenz-eclass-e200-2017,2,2017
62c0202d5ac6166d04f27522,9.8,مشکی,دو لکه رنگ,suv,toyota,6 سیلندر ,13.2,بنزینی,کرم,150000,prado4doors,2610000000,https://bama.ir/car/detail-sayn3eko-toyota-prado4doors-6cylinder-2007,4,2007
62c0202d5ac6166d04f27523,10.4,مشکی,بدون رنگ,crossover,hyundai,4 سیلندر ,9.6,بنزینی,موکا,115000,tucsonix35,1120000000,https://bama.ir/car/detail-557i5sm-hyundai-tucsonix35-2.4l-2011,2.4,2011
62c0202d5ac6166d04f27524,10.8,نقره ای,گلگیر رنگ,passenger_car,mazda,4 سیلندر ,8.2,بنزینی,مشکی,240000,3ir,449000000,https://bama.ir/car/detail-zpak7dc-mazda-3ir-type1-1386,2,2007
62c0202e5ac6166d04f27525,6.4,آبی,بدون رنگ,coupe,hyundai,6 سیلندر MPi ,10.7,بنزینی,مارون,91000,genesiscoupe,1120000000,https://bama.ir/car/detail-owcvy96a-hyundai-genesiscoupe-2011,3.8,2011
62c0202e5ac6166d04f27526,10.5,سفید,یک لکه رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,مشکی,70000,ceratoir,920000000,https://bama.ir/car/detail-ddigbv8u-kia-ceratoir-2000optional-1397,2,2018
62c0202e5ac6166d04f27527,12.8,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو5 ,7,بنزینی,طوسی,1400,manuals,220000000,https://bama.ir/car/detail-sgxp136y-saina-manuals-1400,1.5,2021
62c0202e5ac6166d04f27528,12,سفید,بدون رنگ,crossover,lifan,4 سیلندر ,6.5,بنزینی,مشکی,980000,x50,295000000,https://bama.ir/car/detail-ipkau2y7-lifan-x50-at-1396,1.5,2017
62c0202e5ac6166d04f27529,11.6,خاکستری,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,76000,207,325000000,https://bama.ir/car/detail-dun5wg9-peugeot-207-mt-1397,1.6,2018
62c0202e5ac6166d04f2752a,12.6,مشکی,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,7.1,بنزینی,مشکی,0,207,639000000,https://bama.ir/car/detail-wmmqkn1w-peugeot-207-at-1400,1.6,2021
62c0202e5ac6166d04f2752b,10.8,سفید,بدون رنگ,crossover,jac,4 سیلندر ,7.6,بنزینی,مشکی,20000,s3,623000000,https://bama.ir/car/detail-yfgzbqu8-jac-s3-at-1399,1.6,2020
62c0202e5ac6166d04f2752c,14.1,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,مشکی,6000,206ir,286000000,https://bama.ir/car/detail-m6yj3y3p-peugeot-206ir-type2-1399,1.4,2020
62c0202e5ac6166d04f2752d,17.6,یشمی,کامل رنگ,hatchback,daewoo,3 سیلندر MPFI ,6.3,بنزینی,مشکی,160000,matiz,88000000,https://bama.ir/car/detail-rssfq8rs-daewoo-matiz-1381,0.8,2002
62c0202e5ac6166d04f2752e,11,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر XU7 ,9.1,بنزینی,کرم,0,pars,326000000,https://bama.ir/car/detail-jxsn1t8-peugeot-pars-mt-1401,1.8,2022
62c0202e5ac6166d04f2752f,13.2,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.5,بنزینی,طوسی,0,pars,375000000,https://bama.ir/car/detail-fi8o2uf5-peugeot-pars-lx-1401,1.6,2022
62c0202e5ac6166d04f27530,10.5,سفید,بدون رنگ,passenger_car,toyota,4 سیلندر ,7.7,بنزینی,مشکی,142000,corolla,1270000000,https://bama.ir/car/detail-1af3t49e-toyota-corolla-gli-2015,2,2015
62c0202e5ac6166d04f27531,11.6,سفید,یک لکه رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,110000,207,325000000,https://bama.ir/car/detail-ti4d2vo6-peugeot-207-mt-1397,1.6,2018
62c0202e5ac6166d04f27532,9.7,سفید,بدون رنگ,crossover,toyota,4 سیلندر ,8.1,بنزینی,مارون,120000,rav4,2020000000,https://bama.ir/car/detail-1m3m61xt-toyota-rav4-4wd-2015,2.5,2015
62c0202e5ac6166d04f27533,13,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,طوسی,0,hatchback,205000000,https://bama.ir/car/detail-5uusgwq-tiba-hatchback-ex-1401,1.5,2022
62c0202e5ac6166d04f27534,11.6,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.4,بنزینی,مشکی,50000,206ir,270000000,https://bama.ir/car/detail-85oqbwr6-peugeot-206ir-type5-1396,1.6,2017
62c0202e5ac6166d04f27535,11.4,نقره ای,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,6.4,بنزینی,مشکی,20000,accentir,880000000,https://bama.ir/car/detail-tms52o3k-hyundai-accentir-1397,1.6,2018
62c0202e5ac6166d04f27536,11.5,مشکی,بدون رنگ,suv,ssangyong,4 سیلندر توربوشارژ ,10.4,بنزینی,مارون,0,rexton,3500000000,https://bama.ir/car/detail-37bgu2ns-ssangyong-rexton-g4-2018,2,2018
62c0202e5ac6166d04f27537,13.5,سرمه ای,یک لکه رنگ,passenger_car,brilliance,4 سیلندر (BM16LB) ,6.5,بنزینی,مشکی,43000,h330,430000000,https://bama.ir/car/detail-uo5j4m5t-brilliance-h330-at1.65-1397,1.65,2018
62c0202e5ac6166d04f27538,10.5,خاکستری,دو لکه رنگ,crossover,jac,4 سیلندر ,7.6,بنزینی,مشکی,135000,j5,330000000,https://bama.ir/car/detail-ad7hg4i-jac-j5-at-1394,1.8,2015
62c0202e5ac6166d04f27539,13.4,سفید,یک لکه رنگ,hatchback,pride,4 سیلندر یورو4 بهینه (M13) ,6.4,بنزینی,طوسی,123000,111,140000000,https://bama.ir/car/detail-ek4a5ch3-pride-111-se-1394,1.3,2015
62c0202e5ac6166d04f2753a,9.5,مشکی,بدون رنگ,passenger_car,dena,4 سیلندر توربوشارژ EF7 ,8.1,بنزینی,مشکی,0,plus,540000000,https://bama.ir/car/detail-s88bmsy-dena-plus-turboautomatic-1401,1.7,2022
62c0202e5ac6166d04f2753b,11,نقره ای,بدون رنگ,passenger_car,peugeot,4 سیلندر L3 ,9,بنزینی,کرم,45000,405,198000000,https://bama.ir/car/detail-gj132j65-peugeot-405-glx-1396,1.8,2017
62c0202e5ac6166d04f2753c,13,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,طوسی,0,manual,214000000,https://bama.ir/car/detail-up63uqpx-quick-manual-1401,1.5,2022
62c0202e5ac6166d04f2753d,10.5,خاکستری,بدون رنگ,passenger_car,lifan,4 سیلندر ,8.7,بنزینی,مشکی,45000,820,470000000,https://bama.ir/car/detail-q8jcabj-lifan-820-1397,2.4,2018
62c0202e5ac6166d04f2753e,12.5,سفید,بدون رنگ,hatchback,dongfeng,4 سیلندر TU5 ,7.7,بنزینی,مشکی,46000,h30cross,430000000,https://bama.ir/car/detail-jyt5ycg-dongfeng-h30cross-1397,1.6,2018
62c0202e5ac6166d04f2753f,null,زرد,صافکاری بدون رنگ,passenger_car,peugeot,None,null,بنزینی,مشکی,200000,roa,78000000,https://bama.ir/car/detail-mdsohspf-peugeot-roa-g2-1389,null,2010
62c0202e5ac6166d04f27540,9.2,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,مشکی,66000,3sedan,1100000000,https://bama.ir/car/detail-zyvdxyu3-mazda-3sedan-2.0ltype4-1396,2,2017
62c0202e5ac6166d04f27541,11.4,مشکی,بدون رنگ,suv,renault,4 سیلندر ,8.9,بنزینی,کرم,125000,duster,840000000,https://bama.ir/car/detail-oiifq6ob-renault-duster-se4wd-2016,2,2016
62c0202e5ac6166d04f27542,13.2,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.5,بنزینی,کرم,0,pars,378500000,https://bama.ir/car/detail-srao8i35-peugeot-pars-lx-1401,1.6,2022
62c0202f5ac6166d04f27543,12.5,سفید,بدون رنگ,hatchback,dongfeng,4 سیلندر TU5 ,7.7,بنزینی,مشکی,46000,h30cross,430000000,https://bama.ir/car/detail-jyt5ycg-dongfeng-h30cross-1397,1.6,2018
62c0202f5ac6166d04f27544,null,زرد,صافکاری بدون رنگ,passenger_car,peugeot,None,null,بنزینی,مشکی,200000,roa,78000000,https://bama.ir/car/detail-mdsohspf-peugeot-roa-g2-1389,null,2010
62c0202f5ac6166d04f27545,9.2,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,مشکی,66000,3sedan,1100000000,https://bama.ir/car/detail-zyvdxyu3-mazda-3sedan-2.0ltype4-1396,2,2017
62c0202f5ac6166d04f27546,11.4,مشکی,بدون رنگ,suv,renault,4 سیلندر ,8.9,بنزینی,کرم,125000,duster,840000000,https://bama.ir/car/detail-oiifq6ob-renault-duster-se4wd-2016,2,2016
62c0202f5ac6166d04f27547,13.2,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.5,بنزینی,کرم,0,pars,378500000,https://bama.ir/car/detail-srao8i35-peugeot-pars-lx-1401,1.6,2022
62c0202f5ac6166d04f27548,7.2,سفید,کاپوت رنگ,coupe,bmw,4 سیلندر توربوشارژ ,5.9,بنزینی,قرمز,70000,2seriescoupe,2600000000,https://bama.ir/car/detail-cosdwjuy-bmw-2seriescoupe-220i-2016,2,2016
62c0202f5ac6166d04f27549,9.6,مشکی,یک لکه رنگ,passenger_car,hyundai,4 سیلندر MPi ,7.5,بنزینی,مشکی,14000,elantra,1410000000,https://bama.ir/car/detail-757toy22-hyundai-elantra-2.0l-2017,2,2017
62c0202f5ac6166d04f2754a,7.2,خاکستری,بدون رنگ,crossover,lexus,4 سیلندر توربوشارژ ,7.9,بنزینی,مشکی,66000,nx,3200000000,https://bama.ir/car/detail-kvxnn3oz-lexus-nx-200t-2015,2,2015
62c0202f5ac6166d04f2754b,9.5,سفید,بدون رنگ,crossover,domy,4 سیلندر توربوشارژ ,9.3,بنزینی,مشکی,11000,x7,1880000000,https://bama.ir/car/detail-euzv48o-domy-x7-2018,2,2018
62c0202f5ac6166d04f2754c,14.1,خاکستری,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,مشکی,0,206ir,310000000,https://bama.ir/car/detail-tg556v9c-peugeot-206ir-type2-1401,1.4,2022
62c0202f5ac6166d04f2754d,13,سفید,چند لکه رنگ,hatchback,mvm,4 سیلندر ,3.7,بنزینی,خاکستری,101000,110,115000000,https://bama.ir/car/detail-5h15qit6-mvm-110-4cylindermt-1392,1.1,2013
62c0202f5ac6166d04f2754e,13,مشکی,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,مشکی,0,manualr,218000000,https://bama.ir/car/detail-ukvgkbp-quick-manualr-1401,1.5,2022
62c0202f5ac6166d04f2754f,9.5,مشکی,بدون رنگ,passenger_car,dena,4 سیلندر توربوشارژ EF7 ,8.1,بنزینی,خاکستری,0,plus,512000000,https://bama.ir/car/detail-74uc19w8-dena-plus-turboautomatic-1401,1.7,2022
62c0202f5ac6166d04f27550,11.8,سفید,بدون رنگ,hatchback,mvm,4 سیلندر ,6.3,بنزینی,مشکی,127000,315hatchback,270000000,https://bama.ir/car/detail-3r334ng1-mvm-315hatchback-sportluxury-1396,1.5,2017
62c0202f5ac6166d04f27551,11.6,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,0,207,413000000,https://bama.ir/car/detail-9fez6i9k-peugeot-207-manualpanorama-1401,1.6,2022
62c0202f5ac6166d04f27552,12,سفید,چند لکه رنگ,passenger_car,samand,4 سیلندر EF7 ,7.5,بنزینی,کرم,199000,lx,163000000,https://bama.ir/car/detail-a3efb9mo-samand-lx-ef7-1391,1.7,2012
62c0202f5ac6166d04f27553,11.6,مشکی,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,0,207,404000000,https://bama.ir/car/detail-oz68dwrz-peugeot-207-mt-1401,1.6,2022
